"","mem_point_","mem_point1","new_transe","new_tran_1","new_tran_2","new_tran_3","new_tran_4","new_tran_5","X","Y","elevation","elev_units","coords.x1","coords.x2","optional"
"6054",59,0.95,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.2847547776,40.3467707182,319.87,"meters",-95.2847547776475,40.3467707181922,TRUE
"6055",59,0.96,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.2798722915,40.3553616431,333.71,"meters",-95.2798722915364,40.3553616430688,TRUE
"6056",59,0.97,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.2749885403,40.3639523945,337.32,"meters",-95.2749885402804,40.3639523945249,TRUE
"6057",59,0.98,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.2701035231,40.3725429726,331.8,"meters",-95.2701035231202,40.3725429725836,TRUE
"6058",59,0.99,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.2652172393,40.3811333773,316.46,"meters",-95.2652172392959,40.3811333772682,TRUE
"6059",59,1,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.260329688,40.3897236086,322.94,"meters",-95.2603296880475,40.3897236086019,TRUE
"6060",59,0,59,21896.27865,227535.57307,62252.38003,324096.29914,61,-95.7429317748,39.5298381707,338.5,"meters",-95.7429317747858,39.5298381706688,TRUE
"6061",60,0.01,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.3030700724,39.3931029871,335.36,"meters",-95.3030700723802,39.3931029870639,TRUE
"6062",60,0.02,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2983053191,39.4017080985,340.41,"meters",-95.2983053191051,39.4017080984524,TRUE
"6063",60,0.03,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2935393783,39.4103130318,333.01,"meters",-95.2935393783086,39.410313031777,TRUE
"6064",60,0.04,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2887722493,39.4189177871,324.31,"meters",-95.2887722492827,39.4189177870699,TRUE
"6065",60,0.05,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2840039313,39.4275223644,333.98,"meters",-95.2840039313192,39.4275223643632,TRUE
"6066",60,0.06,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2792344237,39.4361267637,335.01,"meters",-95.2792344237096,39.436126763689,TRUE
"6067",60,0.07,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2744637257,39.4447309851,321.81,"meters",-95.2744637257447,39.4447309850791,TRUE
"6068",60,0.08,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2696918367,39.4533350286,307.82,"meters",-95.2696918367149,39.4533350285654,TRUE
"6069",60,0.09,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2649187559,39.4619388942,303.91,"meters",-95.2649187559103,39.4619388941797,TRUE
"6070",60,0.1,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2601444826,39.470542582,327.19,"meters",-95.2601444826202,39.4705425819536,TRUE
"6071",60,0.11,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2553690161,39.4791460919,325.12,"meters",-95.255369016134,39.4791460919188,TRUE
"6072",60,0.12,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2505923557,39.4877494241,306.18,"meters",-95.2505923557401,39.4877494241068,TRUE
"6073",60,0.13,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2458145007,39.4963525785,292.89,"meters",-95.2458145007267,39.4963525785489,TRUE
"6074",60,0.14,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2410354504,39.5049555553,323.71,"meters",-95.2410354503816,39.5049555552767,TRUE
"6075",60,0.15,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.236255204,39.5135583543,307.4,"meters",-95.2362552039921,39.5135583543211,TRUE
"6076",60,0.16,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2314737608,39.5221609757,308.17,"meters",-95.231473760845,39.5221609757135,TRUE
"6077",60,0.17,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2266911202,39.5307634195,322.37,"meters",-95.2266911202267,39.5307634194848,TRUE
"6078",60,0.18,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2219072814,39.5393656857,322.74,"meters",-95.221907281423,39.5393656856662,TRUE
"6079",60,0.19,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2171222437,39.5479677743,324.07,"meters",-95.2171222437195,39.5479677742885,TRUE
"6080",60,0.2,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2123360064,39.5565696854,319.76,"meters",-95.2123360064013,39.5565696853825,TRUE
"6081",60,0.21,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2075485662,39.5651714182,295.71,"meters",-95.2075485662146,39.5651714181636,TRUE
"6082",60,0.22,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.2027599248,39.5737729734,292.28,"meters",-95.2027599247669,39.5737729734087,TRUE
"6083",60,0.23,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1979700815,39.5823743512,287.21,"meters",-95.1979700815286,39.5823743512082,TRUE
"6084",60,0.24,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1931790358,39.5909755516,301.04,"meters",-95.193179035783,39.5909755515929,TRUE
"6085",60,0.25,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1883867868,39.5995765746,315.63,"meters",-95.1883867868127,39.5995765745929,TRUE
"6086",60,0.26,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1835933339,39.6081774202,309.9,"meters",-95.1835933339,39.6081774202386,TRUE
"6087",60,0.27,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1787986763,39.6167780886,299.91,"meters",-95.1787986763267,39.6167780885602,TRUE
"6088",60,0.28,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1740028134,39.6253785796,297.95,"meters",-95.1740028133741,39.6253785795878,TRUE
"6089",60,0.29,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1692057443,39.6339788934,297.39,"meters",-95.1692057443233,39.6339788933513,TRUE
"6090",60,0.3,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1644074685,39.6425790299,307.57,"meters",-95.1644074684545,39.6425790298807,TRUE
"6091",60,0.31,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.159607985,39.6511789892,255.63,"meters",-95.1596079850478,39.6511789892059,TRUE
"6092",60,0.32,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1548072934,39.6597787714,271.35,"meters",-95.1548072933826,39.6597787713567,TRUE
"6093",60,0.33,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1500053927,39.6683783764,313.44,"meters",-95.150005392738,39.6683783763626,TRUE
"6094",60,0.34,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1452022824,39.6769778043,304.24,"meters",-95.1452022823928,39.6769778042533,TRUE
"6095",60,0.35,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1403979616,39.6855770551,308.5,"meters",-95.140397961625,39.6855770550583,TRUE
"6096",60,0.36,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1355924297,39.6941761288,317.13,"meters",-95.1355924297123,39.6941761288069,TRUE
"6097",60,0.37,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1307856859,39.7027750255,314.81,"meters",-95.1307856859319,39.7027750255285,TRUE
"6098",60,0.38,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1259777296,39.7113737453,318.05,"meters",-95.1259777295606,39.7113737452523,TRUE
"6099",60,0.39,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1211685599,39.719972288,306.38,"meters",-95.1211685598747,39.7199722880074,TRUE
"6100",60,0.4,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1163581762,39.7285706538,295.6,"meters",-95.1163581761502,39.7285706538229,TRUE
"6101",60,0.41,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.111546575,39.7371688419,305.97,"meters",-95.1115465749578,39.7371688418582,TRUE
"6102",60,0.42,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1067337579,39.7457668529,318.13,"meters",-95.1067337579296,39.7457668529,TRUE
"6103",60,0.43,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.1019197247,39.7543646871,337.1,"meters",-95.1019197246589,39.7543646870794,TRUE
"6104",60,0.44,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0971044744,39.7629623444,347.46,"meters",-95.0971044744196,39.7629623444253,TRUE
"6105",60,0.45,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0922880065,39.771559825,347.35,"meters",-95.0922880064853,39.7715598249661,TRUE
"6106",60,0.46,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0874703201,39.7801571287,342.87,"meters",-95.0874703201291,39.7801571287304,TRUE
"6107",60,0.47,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0826514146,39.7887542557,333.9,"meters",-95.0826514146235,39.7887542557465,TRUE
"6108",60,0.48,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0778312892,39.797351206,321.13,"meters",-95.0778312892407,39.7973512060428,TRUE
"6109",60,0.49,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0730099433,39.8059479796,334.14,"meters",-95.0730099432523,39.8059479796476,TRUE
"6110",60,0.5,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0681873759,39.8145445766,323.98,"meters",-95.0681873759296,39.8145445765889,TRUE
"6111",60,0.51,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0633635865,39.8231409969,338.78,"meters",-95.0633635865432,39.8231409968948,TRUE
"6112",60,0.52,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0585385744,39.8317372406,354.45,"meters",-95.0585385743634,39.8317372405932,TRUE
"6113",60,0.53,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0537123387,39.8403333077,304.35,"meters",-95.0537123386601,39.8403333077121,TRUE
"6114",60,0.54,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0488848787,39.8489291983,310.51,"meters",-95.0488848787026,39.8489291982791,TRUE
"6115",60,0.55,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0440561938,39.8575249123,260.69,"meters",-95.0440561937596,39.857524912322,TRUE
"6116",60,0.56,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0392262831,39.8661204499,254.18,"meters",-95.0392262830999,39.8661204498684,TRUE
"6117",60,0.57,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.034395146,39.8747158109,252.65,"meters",-95.034395145991,39.8747158109457,TRUE
"6118",60,0.58,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0295627817,39.8833109956,252.14,"meters",-95.0295627817008,39.8833109955813,TRUE
"6119",60,0.59,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0247291895,39.8919060038,247.83,"meters",-95.0247291894959,39.8919060038026,TRUE
"6120",60,0.6,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0198943686,39.9005008356,251.91,"meters",-95.0198943686432,39.9005008356368,TRUE
"6121",60,0.61,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0150583154,39.9090954902,257.3,"meters",-95.0150583154405,39.9090954901559,TRUE
"6122",60,0.62,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0102210317,39.9176899682,287.3,"meters",-95.0102210317327,39.917689968217,TRUE
"6123",60,0.63,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0053825171,39.92628427,258.87,"meters",-95.0053825171448,39.9262842699626,TRUE
"6124",60,0.64,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.0005427709,39.9348783954,250.18,"meters",-95.0005427709413,39.9348783954197,TRUE
"6125",60,0.65,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9957017924,39.9434723446,254.08,"meters",-94.9957017923865,39.9434723446148,TRUE
"6126",60,0.66,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9908595807,39.9520661176,253.77,"meters",-94.990859580744,39.9520661175748,TRUE
"6127",60,0.67,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9860161353,39.9606597143,315.47,"meters",-94.986016135277,39.9606597143261,TRUE
"6128",60,0.68,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9811714552,39.9692531349,262.45,"meters",-94.9811714552483,39.9692531348954,TRUE
"6129",60,0.69,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9763255399,39.9778463793,296.75,"meters",-94.9763255399203,39.9778463793088,TRUE
"6130",60,0.7,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9714783886,39.9864394476,275.34,"meters",-94.9714783885547,39.9864394475928,TRUE
"6131",60,0.71,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9666300004,39.9950323398,281.39,"meters",-94.9666300004128,39.9950323397735,TRUE
"6132",60,0.72,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9617803748,40.0036250559,297.11,"meters",-94.9617803747556,40.003625055877,TRUE
"6133",60,0.73,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9569295108,40.0122175959,301.67,"meters",-94.9569295108435,40.0122175959293,TRUE
"6134",60,0.74,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9520774079,40.02080996,286.78,"meters",-94.9520774079363,40.0208099599563,TRUE
"6135",60,0.75,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9472240653,40.029402148,303.12,"meters",-94.9472240652935,40.0294021479839,TRUE
"6136",60,0.76,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9423694822,40.03799416,311.89,"meters",-94.9423694821743,40.0379941600378,TRUE
"6137",60,0.77,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9375136578,40.0465859961,286.65,"meters",-94.937513657837,40.0465859961436,TRUE
"6138",60,0.78,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9326565915,40.0551776563,307.2,"meters",-94.9326565915397,40.0551776563268,TRUE
"6139",60,0.79,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9277982825,40.0637691406,293.89,"meters",-94.92779828254,40.0637691406129,TRUE
"6140",60,0.8,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9229387301,40.072360449,280.62,"meters",-94.9229387300949,40.0723604490273,TRUE
"6141",60,0.81,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9180779301,40.0809515805,303.26,"meters",-94.9180779300909,40.0809515805097,TRUE
"6142",60,0.82,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9132158849,40.0895425361,297.93,"meters",-94.9132158848563,40.0895425360747,TRUE
"6143",60,0.83,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9083525939,40.0981333158,305.29,"meters",-94.9083525939153,40.0981333158338,TRUE
"6144",60,0.84,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.9034880565,40.1067239198,282.9,"meters",-94.9034880565229,40.106723919812,TRUE
"6145",60,0.85,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8986222719,40.115314348,283.88,"meters",-94.898622271934,40.115314348034,TRUE
"6146",60,0.86,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8937552394,40.1239046005,308.87,"meters",-94.8937552394025,40.1239046005247,TRUE
"6147",60,0.87,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8888869582,40.1324946773,312.78,"meters",-94.8888869581823,40.1324946773088,TRUE
"6148",60,0.88,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8840174275,40.1410845784,323.73,"meters",-94.8840174275267,40.1410845784108,TRUE
"6149",60,0.89,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8791466467,40.1496743039,288.79,"meters",-94.8791466466884,40.1496743038551,TRUE
"6150",60,0.9,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8742746149,40.1582638537,309.54,"meters",-94.8742746149197,40.1582638536663,TRUE
"6151",60,0.91,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8694013315,40.1668532279,308.88,"meters",-94.8694013314724,40.1668532278685,TRUE
"6152",60,0.92,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8645267956,40.1754424265,326.79,"meters",-94.8645267955978,40.1754424264861,TRUE
"6153",60,0.93,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8596510065,40.1840314495,328.87,"meters",-94.8596510065468,40.1840314495429,TRUE
"6154",60,0.94,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8547739636,40.1926202971,319.88,"meters",-94.8547739635699,40.1926202970632,TRUE
"6155",60,0.95,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8498956659,40.2012089691,308.94,"meters",-94.8498956659169,40.2012089690707,TRUE
"6156",60,0.96,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8450161128,40.2097974656,305.88,"meters",-94.8450161128371,40.2097974655893,TRUE
"6157",60,0.97,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8401353036,40.2183857866,286.76,"meters",-94.8401353035797,40.2183857866428,TRUE
"6158",60,0.98,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8352532374,40.2269739323,295.56,"meters",-94.8352532373929,40.2269739322545,TRUE
"6159",60,0.99,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8303699135,40.2355619024,292.18,"meters",-94.8303699135248,40.2355619024483,TRUE
"6160",60,1,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-94.8254853312,40.2441496972,297.25,"meters",-94.825485331223,40.2441496972474,TRUE
"6161",60,0,60,59074.78063,211432.72393,99049.92665,308157.82882,62,-95.3078336388,39.3844976976,345.97,"meters",-95.3078336388411,39.3844976975793,TRUE
"6162",61,0.01,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8703643599,39.2464495546,260.7,"meters",-94.8703643599449,39.2464495546198,TRUE
"6163",61,0.02,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8655892941,39.2550482455,231.21,"meters",-94.8655892940696,39.2550482455245,TRUE
"6164",61,0.03,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8608130464,39.2636467552,231.21,"meters",-94.8608130464313,39.2636467552395,TRUE
"6165",61,0.04,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8560356163,39.2722450838,225.31,"meters",-94.8560356163271,39.2722450837956,TRUE
"6166",61,0.05,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8512570031,39.2808432312,232.18,"meters",-94.8512570030537,39.2808432312237,TRUE
"6167",61,0.06,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8464772059,39.2894411976,232.6,"meters",-94.8464772059071,39.2894411975543,TRUE
"6168",61,0.07,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8416962242,39.2980389828,278.01,"meters",-94.8416962241833,39.2980389828183,TRUE
"6169",61,0.08,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8369140572,39.306636587,293.53,"meters",-94.8369140571772,39.306636587046,TRUE
"6170",61,0.09,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8321307042,39.3152340103,275.72,"meters",-94.8321307041839,39.3152340102679,TRUE
"6171",61,0.1,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8273461645,39.3238312525,263.75,"meters",-94.8273461644976,39.3238312525145,TRUE
"6172",61,0.11,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8225604374,39.3324283138,263.56,"meters",-94.8225604374122,39.3324283138159,TRUE
"6173",61,0.12,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8177735222,39.3410251942,244.52,"meters",-94.8177735222214,39.3410251942023,TRUE
"6174",61,0.13,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8129854182,39.3496218937,234.66,"meters",-94.8129854182182,39.3496218937038,TRUE
"6175",61,0.14,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8081961247,39.3582184124,262.57,"meters",-94.808196124695,39.3582184123506,TRUE
"6176",61,0.15,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.8034056409,39.3668147502,235.61,"meters",-94.8034056409442,39.3668147501725,TRUE
"6177",61,0.16,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7986139663,39.3754109072,254.15,"meters",-94.7986139662573,39.3754109071992,TRUE
"6178",61,0.17,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7938210999,39.3840068835,251.9,"meters",-94.7938210999257,39.3840068834607,TRUE
"6179",61,0.18,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7890270412,39.392602679,247.62,"meters",-94.7890270412402,39.3926026789866,TRUE
"6180",61,0.19,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7842317895,39.4011982938,272.86,"meters",-94.784231789491,39.4011982938063,TRUE
"6181",61,0.2,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.779435344,39.4097937279,263.8,"meters",-94.7794353439682,39.4097937279496,TRUE
"6182",61,0.21,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.774637704,39.4183889814,277.47,"meters",-94.7746377039612,39.4183889814457,TRUE
"6183",61,0.22,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7698388688,39.4269840543,278.49,"meters",-94.7698388687591,39.4269840543239,TRUE
"6184",61,0.23,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7650388377,39.4355789466,274.78,"meters",-94.7650388376503,39.4355789466136,TRUE
"6185",61,0.24,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7602376099,39.4441736583,284.3,"meters",-94.7602376099231,39.4441736583439,TRUE
"6186",61,0.25,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7554351849,39.4527681895,270.11,"meters",-94.755435184865,39.4527681895437,TRUE
"6187",61,0.26,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7506315599,39.4613625396,278.58,"meters",-94.7506315598691,39.4613625396293,TRUE
"6188",61,0.27,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7458267359,39.4699567092,295.95,"meters",-94.745826735899,39.469956709172,TRUE
"6189",61,0.28,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7410207124,39.4785506983,297.01,"meters",-94.7410207124355,39.4785506982636,TRUE
"6190",61,0.29,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7362134888,39.4871445069,309.47,"meters",-94.7362134887643,39.4871445069326,TRUE
"6191",61,0.3,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7314050642,39.4957381352,286.06,"meters",-94.7314050641709,39.4957381352077,TRUE
"6192",61,0.31,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7265954379,39.5043315831,282.94,"meters",-94.7265954379403,39.5043315831174,TRUE
"6193",61,0.32,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7217846094,39.5129248507,283.29,"meters",-94.7217846093567,39.5129248506902,TRUE
"6194",61,0.33,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7169725777,39.521517938,274.14,"meters",-94.7169725777045,39.5215179379544,TRUE
"6195",61,0.34,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7121593423,39.5301108449,278.98,"meters",-94.712159342267,39.5301108449382,TRUE
"6196",61,0.35,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7073449023,39.5387035717,288.44,"meters",-94.7073449023274,39.5387035716698,TRUE
"6197",61,0.36,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.7025292572,39.5472961182,260.22,"meters",-94.7025292571685,39.5472961181774,TRUE
"6198",61,0.37,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6977124061,39.5558884845,248.05,"meters",-94.6977124060724,39.5558884844889,TRUE
"6199",61,0.38,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6928943483,39.5644806706,256.04,"meters",-94.6928943483211,39.5644806706321,TRUE
"6200",61,0.39,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6880750832,39.5730726766,295.96,"meters",-94.6880750831955,39.573072676635,TRUE
"6201",61,0.4,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.68325461,39.5816645025,282.71,"meters",-94.6832546099768,39.5816645025252,TRUE
"6202",61,0.41,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6784329279,39.5902561483,303.72,"meters",-94.6784329279453,39.5902561483304,TRUE
"6203",61,0.42,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6736100364,39.5988476141,276.25,"meters",-94.673610036381,39.5988476140781,TRUE
"6204",61,0.43,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6687859346,39.6074388998,291.6,"meters",-94.6687859345633,39.6074388997957,TRUE
"6205",61,0.44,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6639606218,39.6160300055,286.1,"meters",-94.6639606217714,39.6160300055108,TRUE
"6206",61,0.45,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6591340973,39.6246209313,276.27,"meters",-94.6591340972836,39.6246209312504,TRUE
"6207",61,0.46,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6543063604,39.633211677,299.08,"meters",-94.6543063603783,39.6332116770418,TRUE
"6208",61,0.47,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6494774103,39.6418022429,272,"meters",-94.6494774103331,39.6418022429121,TRUE
"6209",61,0.48,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6446472464,39.6503926289,284.11,"meters",-94.6446472464252,39.6503926288883,TRUE
"6210",61,0.49,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6398158679,39.658982835,276.84,"meters",-94.6398158679314,39.6589828349973,TRUE
"6211",61,0.5,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6349832741,39.6675728613,295.86,"meters",-94.6349832741278,39.667572861266,TRUE
"6212",61,0.51,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6301494622,39.676162707,297.28,"meters",-94.6301494622048,39.6761627070456,TRUE
"6213",61,0.52,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6253144332,39.6847523729,303.06,"meters",-94.6253144331933,39.6847523729312,TRUE
"6214",61,0.53,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6204781867,39.693341859,296.83,"meters",-94.6204781866746,39.6933418590487,TRUE
"6215",61,0.54,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6156407219,39.7019311654,308.91,"meters",-94.6156407219234,39.7019311654246,TRUE
"6216",61,0.55,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6108020382,39.7105202921,312.05,"meters",-94.6108020382136,39.7105202920851,TRUE
"6217",61,0.56,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.6059621348,39.7191092391,305.14,"meters",-94.6059621348187,39.7191092390567,TRUE
"6218",61,0.57,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.601121011,39.7276980064,306.12,"meters",-94.6011210110117,39.7276980063653,TRUE
"6219",61,0.58,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.5962786661,39.736286594,288.08,"meters",-94.5962786660653,39.7362865940372,TRUE
"6220",61,0.59,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.5914350993,39.7448750021,290.16,"meters",-94.5914350992516,39.7448750020983,TRUE
"6221",61,0.6,61,96197.46201,195351.45089,135901.04216,292192.16678,63,-94.5865903098,39.7534632306,303.21,"meters",-94.5865903098423,39.7534632305745,TRUE
